frame,class,mean_edge,std_edge,cluster
youtube_GHtIxjKPP9w_1920x1080_h264_frame_166.png,Basketball,79.20724247685185,82.2773396343101,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_167.png,Basketball,77.03140287422839,82.35065950448256,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_168.png,Basketball,81.49902391975309,84.9617494273306,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_169.png,Basketball,81.9863175154321,84.68873907400841,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_170.png,Basketball,82.44956211419753,85.31056339321177,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_171.png,Basketball,80.90809558256173,84.73415623057889,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_172.png,Basketball,81.54800925925926,84.7535256735229,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_173.png,Basketball,80.06350790895061,84.32646890935735,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_174.png,Basketball,80.9547723765432,84.62647790224725,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_175.png,Basketball,81.10437258873456,84.80222198028805,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_176.png,Basketball,75.74377363040124,82.63895419322625,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_177.png,Basketball,74.6088387345679,82.39055385999482,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_178.png,Basketball,55.38481336805555,67.96254254525611,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_179.png,Basketball,78.42517554012346,82.86861690120152,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_180.png,Basketball,79.00265769675926,83.07942143160145,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_181.png,Basketball,76.52603491512346,82.27839400839932,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_182.png,Basketball,76.74349344135803,82.15044654874693,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_183.png,Basketball,70.63212770061729,76.81266997154881,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_184.png,Basketball,69.28187114197532,74.26809317740128,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_185.png,Basketball,71.89554494598765,74.91829791501365,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_186.png,Basketball,76.62341820987655,79.50422037533747,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_187.png,Basketball,77.35540895061729,81.54422875539814,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_188.png,Basketball,76.7716869212963,83.01482347821732,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_189.png,Basketball,76.5265731095679,83.53219059864176,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_190.png,Basketball,73.53131896219136,81.65332751999219,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_191.png,Basketball,71.1580820794753,80.63400690745797,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_192.png,Basketball,22.51457561728395,43.40021072112209,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_193.png,Basketball,30.41083236882716,53.44786943234799,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_194.png,Basketball,32.515275848765434,54.53742064702496,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_195.png,Basketball,32.04032986111111,47.06049970384676,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_196.png,Basketball,24.567110821759258,37.50878935570718,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_197.png,Basketball,36.36609133873457,55.55611234608268,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_198.png,Basketball,21.59709201388889,36.59084765841751,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_199.png,Basketball,23.61967062114197,51.93053721404238,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_200.png,Basketball,50.01990354938272,69.10460608418866,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_201.png,Basketball,35.8599503279321,54.535142183936976,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_202.png,Basketball,34.2024821566358,53.78845310846084,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_203.png,Basketball,38.456141493055554,60.77391947879969,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_204.png,Basketball,35.47900173611111,55.31656973804246,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_205.png,Basketball,34.07983699845679,52.78695949457369,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_206.png,Basketball,81.27531925154321,83.79368594614338,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_207.png,Basketball,79.01239824459877,83.52605502698378,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_208.png,Basketball,75.98882619598766,82.31242520966146,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_209.png,Basketball,74.6973722029321,82.10717808296336,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_210.png,Basketball,76.42559220679013,83.16372660700068,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_211.png,Basketball,78.29580198688272,83.5261279982484,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_212.png,Basketball,77.40613474151235,83.41775007898931,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_213.png,Basketball,27.64906008873457,53.697209482124,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_214.png,Basketball,16.800780767746915,37.45108039445806,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_215.png,Basketball,17.63908950617284,37.346634950814455,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_216.png,Basketball,16.088969907407407,38.53248544373068,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_217.png,Basketball,46.978096064814814,56.818776931574575,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_218.png,Basketball,58.68443238811729,69.59839667662295,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_219.png,Basketball,58.29202594521605,69.98192441939723,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_220.png,Basketball,49.87272762345679,61.757276763651326,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_221.png,Basketball,54.38716820987654,67.0634246430298,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_222.png,Basketball,16.049380304783952,21.416127707763184,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_223.png,Basketball,30.916340663580247,49.868042979509134,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_224.png,Basketball,44.743501639660494,68.61212527342643,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_225.png,Basketball,32.11034288194445,54.90938519464416,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_226.png,Basketball,42.87783323688272,66.96224379809613,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_227.png,Basketball,25.15707899305556,44.66134618081944,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_228.png,Basketball,31.898382523148147,55.19459647311281,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_229.png,Basketball,67.25266975308642,78.48942525672919,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_230.png,Basketball,76.0413990162037,82.8773390795096,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_231.png,Basketball,76.85542534722222,83.38017821634176,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_232.png,Basketball,67.3554861111111,75.0543046725465,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_233.png,Basketball,57.63843074845679,66.08199970869838,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_234.png,Basketball,72.3349435763889,76.78793338634563,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_235.png,Basketball,69.27073591820988,79.34620634729585,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_236.png,Basketball,74.64662567515433,83.4382097159956,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_237.png,Basketball,75.297840470679,83.53212855731843,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_238.png,Basketball,70.07264660493827,80.47713160686284,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_239.png,Basketball,17.435072337962964,40.38915482423071,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_240.png,Basketball,57.73530478395062,69.65412440611188,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_241.png,Basketball,67.0009124228395,77.51410305854989,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_242.png,Basketball,62.33336757330247,73.35001539023031,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_243.png,Basketball,64.51526138117283,75.50623073075398,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_244.png,Basketball,44.94212384259259,55.97128732576081,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_245.png,Basketball,51.42064863040123,67.5568732641997,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_246.png,Basketball,42.42257764274692,54.62114869209287,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_247.png,Basketball,51.081816165123456,65.04661572432231,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_248.png,Basketball,44.30511911651234,64.09780541619764,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_249.png,Basketball,79.85611400462963,83.50932055953817,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_250.png,Basketball,80.3329938271605,83.95662430221768,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_251.png,Basketball,79.59158902391975,83.95792516530736,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_252.png,Basketball,80.50589361496914,84.21428202541075,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_253.png,Basketball,72.11881462191359,80.56360209203626,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_254.png,Basketball,76.15588493441358,82.59207830459256,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_255.png,Basketball,76.40938512731482,83.05247635026241,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_256.png,Basketball,62.92853153935185,74.41637610755164,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_257.png,Basketball,77.19996527777778,81.43599669125173,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_258.png,Basketball,77.00390190972222,81.59204703869214,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_259.png,Basketball,75.93195408950618,81.68790899305016,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_260.png,Basketball,71.60126977237654,80.54742311097857,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_261.png,Basketball,66.18746624228395,78.99870767400331,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_262.png,Basketball,77.09822530864197,83.86323116830975,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_263.png,Basketball,22.39334828317901,44.36595933408318,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_264.png,Basketball,19.05218460648148,41.17397340070209,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_265.png,Basketball,22.5573934220679,42.8114663497789,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_266.png,Basketball,42.724316165123454,60.16815585296978,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_267.png,Basketball,42.2820100308642,59.87348408841516,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_268.png,Basketball,43.01836805555556,60.42938750338521,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_269.png,Basketball,28.719122299382715,43.67140880298764,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_270.png,Basketball,34.478166473765434,52.61539569144959,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_271.png,Basketball,35.82500578703704,55.14559163797764,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_272.png,Basketball,37.48071132330247,56.109797394681976,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_273.png,Basketball,68.97543113425925,73.27373346942483,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_274.png,Basketball,76.90342351466049,78.9587444058013,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_275.png,Basketball,70.87080102237654,78.13471592575092,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_276.png,Basketball,73.2568928433642,80.75896566506759,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_277.png,Basketball,72.67419511959876,81.0522843623203,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_278.png,Basketball,64.8379079861111,78.15966219518907,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_279.png,Basketball,74.8196629050926,82.73505803800158,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_280.png,Basketball,71.14641878858025,81.15476722205239,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_281.png,Basketball,59.15900173611111,73.68417332650593,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_282.png,Basketball,84.18803481867283,106.8561249498582,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_283.png,Basketball,82.03828269675925,84.82248817043482,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_284.png,Basketball,81.08201051311728,84.24758334371644,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_285.png,Basketball,80.33942853009259,84.05051962670485,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_286.png,Basketball,76.85354504243827,83.1456000309943,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_287.png,Basketball,77.02457706404321,83.42538784353172,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_288.png,Basketball,78.51520543981482,83.7438398628529,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_289.png,Basketball,78.94930700231481,83.67040370735043,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_290.png,Basketball,18.258637635030865,38.95323231602461,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_291.png,Basketball,16.401661844135802,39.174412893081055,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_292.png,Basketball,84.25829089506173,84.05286958771408,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_293.png,Basketball,78.99590326003086,81.7049592298405,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_294.png,Basketball,74.38697434413581,81.24572937546961,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_295.png,Basketball,79.6540692515432,84.30734329133614,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_296.png,Basketball,80.92292341820988,84.89178746084781,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_297.png,Basketball,83.64027102623457,85.43844046081148,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_298.png,Basketball,82.63365354938271,85.09275786192491,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_299.png,Basketball,78.76222463348765,83.33970261428388,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_300.png,Basketball,73.02966097608025,80.80935169117079,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_301.png,Basketball,39.65126736111111,71.00043842195515,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_302.png,Basketball,22.68851032021605,49.75365295123453,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_303.png,Basketball,75.80213155864197,81.96295546152129,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_304.png,Basketball,79.5880005787037,83.62702115327724,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_305.png,Basketball,78.45568094135803,83.58923957509326,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_306.png,Basketball,76.35731240354939,82.4328969760777,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_307.png,Basketball,74.7747410300926,82.48936312370616,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_308.png,Basketball,80.0585262345679,84.38041282722445,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_309.png,Basketball,76.91000626929012,82.51934503359962,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_310.png,Basketball,16.715802951388888,41.44303947709508,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_311.png,Basketball,65.07664110725308,77.20658736784492,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_312.png,Basketball,58.40774353780864,73.30824879090987,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_313.png,Basketball,54.88248263888889,69.51723040759961,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_314.png,Basketball,57.028452932098766,71.26963595732268,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_315.png,Basketball,48.50382957175926,63.633257212035616,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_316.png,Basketball,58.90301938657407,73.71272567249488,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_317.png,Basketball,47.160472125771605,63.08828077733541,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_318.png,Basketball,24.96601948302469,34.03420367092906,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_319.png,Basketball,49.54233796296296,68.1363414045463,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_320.png,Basketball,22.86941840277778,41.09575341839069,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_321.png,Basketball,38.85618778935185,63.8901101970543,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_322.png,Basketball,19.7529118441358,41.442835888936266,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_323.png,Basketball,23.6608950617284,45.09259892644412,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_324.png,Basketball,77.42759403935185,82.98084227490764,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_325.png,Basketball,76.48197820216049,83.10487026678369,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_326.png,Basketball,74.9843643904321,82.51195795499157,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_327.png,Basketball,78.38231722608025,83.92766652910646,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_328.png,Basketball,71.83833236882717,80.799575847489,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_329.png,Basketball,76.9746484375,83.98615710582303,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_330.png,Basketball,75.75755883487655,82.67853158779782,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_331.png,Basketball,22.213272569444445,48.14481726771511,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_332.png,Basketball,80.63330054012346,83.92224833436796,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_333.png,Basketball,80.53073736496914,83.4670476155733,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_334.png,Basketball,79.19003713348765,83.35555991428069,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_335.png,Basketball,79.95230613425926,83.89117794652216,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_336.png,Basketball,79.06365933641975,83.46043781991735,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_337.png,Basketball,78.11466097608024,83.2232167457093,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_338.png,Basketball,77.06471547067902,83.16596998558947,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_339.png,Basketball,76.6464703896605,83.02624274243027,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_340.png,Basketball,76.80542486496914,82.67305250749172,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_341.png,Basketball,76.8721127507716,82.68299006766581,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_342.png,Basketball,69.73067274305555,75.47607021383384,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_343.png,Basketball,69.53780044367284,73.27689890109737,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_344.png,Basketball,81.17514081790124,82.80175111861851,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_345.png,Basketball,81.53671344521605,83.55418008320126,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_346.png,Basketball,79.91017264660493,83.41589829439638,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_347.png,Basketball,83.5963527199074,85.69899179536085,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_348.png,Basketball,83.43742332175925,85.10244892105925,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_349.png,Basketball,81.88655478395061,84.73960388964726,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_350.png,Basketball,32.07198447145062,40.67309249815148,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_351.png,Basketball,23.52579089506173,37.06010844655576,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_352.png,Basketball,18.221723090277777,36.9289064970936,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_353.png,Basketball,26.05688368055556,43.18731048370957,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_354.png,Basketball,39.36766155478395,63.04727485581158,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_355.png,Basketball,27.569160397376542,54.1053254951121,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_356.png,Basketball,67.78379195601852,71.60037224542063,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_357.png,Basketball,80.86381124614198,81.81411365569886,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_358.png,Basketball,70.20290943287037,75.67795741780454,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_359.png,Basketball,75.19043788580247,81.20968461929691,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_360.png,Basketball,81.98457706404321,84.89674009899491,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_361.png,Basketball,82.47589940200618,85.18055301797594,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_362.png,Basketball,82.9997053433642,85.14325933821733,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_363.png,Basketball,83.08289930555556,84.77762727185497,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_364.png,Basketball,84.06042727623456,84.67693311467922,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_365.png,Basketball,81.27127797067901,83.75958937227432,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_366.png,Basketball,22.661579378858026,41.21199982675032,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_367.png,Basketball,17.49232349537037,39.78478604103001,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_368.png,Basketball,68.64166811342592,71.82722886146482,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_369.png,Basketball,76.05544994212963,76.77710927570602,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_370.png,Basketball,79.21464506172839,81.35440587192382,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_371.png,Basketball,80.45031057098765,84.19400626913635,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_372.png,Basketball,79.79887297453703,84.34908864699018,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_373.png,Basketball,80.77726900077161,85.19868254336431,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_374.png,Basketball,78.473828125,84.5154234763566,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_375.png,Basketball,77.02568721064814,83.58428086374276,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_376.png,Basketball,80.55648244598765,84.99969903003334,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_377.png,Basketball,80.42318865740741,84.5960052363388,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_378.png,Basketball,79.87781925154322,83.96993017113303,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_379.png,Basketball,79.4935865162037,84.21902099096062,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_380.png,Basketball,79.78583333333333,84.42050364620926,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_381.png,Basketball,76.08708767361111,83.24404662410822,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_382.png,Basketball,79.43012827932098,84.49699284614461,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_383.png,Basketball,80.82442081404321,85.05829638392557,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_384.png,Basketball,80.52234857253086,84.85439198236688,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_385.png,Basketball,77.36007185570988,82.96663679898566,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_386.png,Basketball,68.72279176311729,72.61246872680952,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_387.png,Basketball,80.13273871527778,84.44517613520162,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_388.png,Basketball,79.56200761959876,84.83647081897986,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_389.png,Basketball,72.91479311342593,81.85933558163023,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_390.png,Basketball,80.30333719135803,85.43828991464586,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_391.png,Basketball,81.8080362654321,86.00987189339988,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_392.png,Basketball,79.8211294367284,84.73139893901576,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_393.png,Basketball,54.77729552469136,76.74932612791198,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_394.png,Basketball,53.4100424382716,76.14131182323645,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_395.png,Basketball,79.21630111882716,84.47726798395404,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_396.png,Basketball,79.12610291280865,84.06792057861689,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_397.png,Basketball,76.69302854938272,83.40720061134839,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_398.png,Basketball,79.86713927469135,84.7613016395335,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_399.png,Basketball,79.53941888503087,84.38495039046653,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_400.png,Basketball,78.26160252700618,83.29272081657308,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_401.png,Basketball,22.053510802469138,42.54260293457556,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_402.png,Basketball,80.3649927662037,84.2029342544038,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_403.png,Basketball,77.0936684992284,83.91788099224419,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_404.png,Basketball,76.2554402970679,82.86037261494859,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_405.png,Basketball,80.44012586805556,84.5115019472771,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_406.png,Basketball,69.89615306712963,77.49043822595861,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_407.png,Basketball,61.332309027777775,68.72782627065305,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_408.png,Basketball,65.93075617283951,71.98508771840423,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_409.png,Basketball,64.76112702546297,73.49295083028665,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_410.png,Basketball,70.27742332175926,79.280356046608,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_411.png,Basketball,66.20411313657408,80.08676469673749,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_412.png,Basketball,17.47464168595679,39.61685034796363,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_413.png,Basketball,17.062406442901235,37.83455550160178,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_414.png,Basketball,28.78593701774692,49.88871039831625,1
youtube_GHtIxjKPP9w_1920x1080_h264_frame_415.png,Basketball,66.59770109953703,72.1458192239947,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_416.png,Basketball,71.86498022762346,73.9548550648215,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_417.png,Basketball,77.37186631944445,78.61918689236354,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_418.png,Basketball,79.67557436342592,83.20280782040034,0
youtube_GHtIxjKPP9w_1920x1080_h264_frame_419.png,Basketball,80.9488850308642,84.73586000271884,0
